ticket_id,customer_id,ticket_date,issue_category,priority,resolution_hours,ticket_status,customer_satisfaction
TICK0006601,CUST02534,2026-08-20,Account Access,Low,22,Pending,5
TICK0006602,CUST02535,2026-05-18,Performance,Medium,44,Resolved,5
TICK0006603,CUST02535,2026-09-07,Technical Issue,Low,78,Resolved,5
TICK0006604,CUST02535,2026-07-12,Performance,Medium,83,Resolved,4
TICK0006605,CUST02535,2026-09-14,Bug Report,Medium,63,Resolved,2
TICK0006606,CUST02535,2025-09-29,Bug Report,Low,25,Pending,
TICK0006607,CUST02535,2026-01-02,Bug Report,High,42,Resolved,2
TICK0006608,CUST02535,2025-12-10,Bug Report,Medium,138,Resolved,2
TICK0006609,CUST02536,2025-05-08,Bug Report,Medium,37,Resolved,5
TICK0006610,CUST02537,2025-12-30,Feature Request,Low,67,Resolved,4
TICK0006611,CUST02537,2026-05-24,Feature Request,High,10,Resolved,5
TICK0006612,CUST02537,2025-12-28,How-To Question,Low,84,Pending,4
TICK0006613,CUST02538,2024-11-08,Feature Request,Medium,31,Resolved,2
TICK0006614,CUST02538,2025-05-18,Performance,High,24,Resolved,2
TICK0006615,CUST02538,2024-10-29,Performance,Medium,50,Resolved,1
TICK0006616,CUST02539,2026-07-23,Feature Request,Low,80,Resolved,5
TICK0006617,CUST02540,2025-08-31,Billing,Low,68,Resolved,4
TICK0006618,CUST02540,2026-07-19,Feature Request,Low,64,Resolved,4
TICK0006619,CUST02541,2026-01-04,Account Access,low,133,Resolved,1
TICK0006620,CUST02541,2026-03-25,Technical Issue,Low,93,Resolved,2
TICK0006621,CUST02542,2025-10-01,Technical Issue,Medium,26,Resolved,4
TICK0006622,CUST02543,2026-08-06,Account Access,Low,115,Resolved,3
TICK0006623,CUST02543,2026-01-17,Technical Issue,Low,76,Resolved,2
TICK0006624,CUST02543,2026-03-09,Performance,Low,145,Pending,2
TICK0006625,CUST02543,2026-08-15,Bug Report,High,50,Resolved,4
TICK0006626,CUST02543,2026-05-11,Technical Issue,Medium,77,Resolved,4
TICK0006627,CUST02544,2026-06-21,Technical Issue,Medium,49,Open,2
TICK0006628,CUST02544,2024-11-26,Billing,Medium,51,Resolved,5
TICK0006629,CUST02544,2024-09-13,performance,Low,48,Resolved,5
TICK0006630,CUST02545,2025-07-24,Performance,High,36,Resolved,5
TICK0006631,CUST02545,2026-05-15,Performance,Low,12,Resolved,3
TICK0006632,CUST02546,2025-08-14,How-To Question,Medium,70,Resolved,4
TICK0006633,CUST02546,2025-10-31,How-To Question,Medium,61,Resolved,4
TICK0006634,CUST02547,2024-12-01,Feature Request,Urgent,14,Open,4
TICK0006635,CUST02547,2024-12-24,Feature Request,Low,74,Resolved,2
TICK0006636,CUST02548,2026-02-19,Integration,Medium,63,Resolved,5
TICK0006637,CUST02549,2026-07-31,Account Access,Medium,58,Resolved,2
TICK0006638,CUST02549,2026-01-20,Technical Issue,Low,263,Resolved,4
TICK0006639,CUST02549,2026-06-22,Account Access,High,22,Resolved,2
TICK0006640,CUST02549,2026-09-19,Performance,Medium,45,Resolved,1
TICK0006641,CUST02549,2026-03-13,Technical Issue,Low,83,Resolved,1
TICK0006642,CUST02550,06/17/2025,Performance,Medium,47,Resolved,5
TICK0006643,CUST02550,2024-04-04,Performance,Low,12,Resolved,4
TICK0006644,CUST02551,2026-07-26,Bug Report,Medium,56,Resolved,5
TICK0006645,CUST02551,2025-10-05,Performance,High,44,Resolved,2
TICK0006646,CUST02552 ,2025-05-02,Billing,Low,105,Resolved,5
TICK0006647,CUST02552,2025-07-13,Performance,Medium,33,Resolved,5
TICK0006648,CUST02553,2025-11-30,Account Access,Low,89,Resolved,4
TICK0006649,CUST02553,2025-05-15,Feature Request,Medium,74,Resolved,3
TICK0006650,CUST02553,2026-02-11,How-To Question,Low,59,Resolved,4
TICK0006651,CUST02554,2026-08-04,Account Access,High,4,Resolved,2
TICK0006652,CUST02554,2026-06-20,Feature Request,MEDIUM,45,Resolved,2
TICK0006653,CUST02555,2025-11-25,Billing,Low,60,Resolved,3
TICK0006654,CUST02555,2025-11-14,Performance,Low,80,Resolved,5
TICK0006655,CUST02557,2026-08-27,Billing,High,38,Resolved,2
TICK0006656,CUST02557,2024-09-16,Feature Request,Medium,8,Resolved,5
TICK0006657,CUST02558,2024-09-14,Feature Request,Medium,15,Resolved,4
TICK0006658,CUST02558,2025-03-24,How-To Question,Low,18,Resolved,4
TICK0006659,CUST02558,2026-01-31,How-To Question,Low,68,Pending,5
TICK0006660,CUST02558,2025-05-08,Feature Request,High,15,resolved,4
TICK0006661,CUST02559,2026-08-20,Account Access,Low,96,Resolved,4
TICK0006662,CUST02559,2026-06-16,Feature Request,Low,71,Resolved,5
TICK0006663,CUST02559,2026-08-09,Account Access,Low,86,Resolved,3
TICK0006664,CUST02560,2026-06-14,Performance,Medium,46,Resolved,3
TICK0006665,CUST02560,2026-03-17,Account Access,Medium,43,Resolved,2
TICK0006666,CUST02560,2026-02-21,Performance,Low,60,Resolved,1
TICK0006667,CUST02561,2026-09-16,Feature Request,Medium,28,Resolved,4
TICK0006668,CUST02562,2026-07-14,How-To Question,Low,58,Resolved,4
TICK0006669,CUST02562,2024-08-12,Technical Issue,Low,69,Resolved,5
TICK0006670,CUST02562,2024-07-27,How-To Question,Low,46,Resolved,4
TICK0006671,CUST02562,2025-12-13,Integration,Low,51,Resolved,4
TICK0006672,CUST02563,2026-03-04,How-To Question,Medium,26,Resolved,1
TICK0006673,CUST02563,12/30/2025,Account Access,High,37,Resolved,4
TICK0006674,CUST02563,2026-04-09,How-To Question,Low,37,Resolved,5
TICK0006675,CUST02564,2025-07-03,Integration,High,31,Resolved,4
TICK0006676,CUST02564,2025-02-07,Account Access,Medium,39,Resolved,5
TICK0006677,CUST02564,2025-07-02,Bug Report,Medium,70,Resolved,3
TICK0006678,CUST02565,2025-04-28,Technical Issue,Medium,28,Resolved,1
TICK0006679,CUST02565,2026-04-01,Bug Report,Medium,14,Resolved,1
TICK0006680,CUST02565,2026-06-24,Technical Issue,Low,125,Resolved,3
TICK0006681,CUST02566,2026-09-06,Billing,Medium,70,Resolved,4
TICK0006682,CUST02566,2026-09-10,Feature Request,Medium,66,Pending,3
TICK0006683,CUST02568,2026-08-17,How-To Question,Low,36,Resolved,5
TICK0006684,CUST02569,2025-12-03,Feature Request,High,17,Resolved,5
TICK0006685,CUST02569,2025-11-01,Billing,Low,90,Resolved,3
TICK0006686,CUST02569,2026-04-04,Account Access,Low,64,Resolved,3
TICK0006687,CUST02570,2026-09-21,Account Access,Low,116,Resolved,3
TICK0006688,CUST02570,2026-06-11,Account Access,Low,62,Resolved,5
TICK0006689,CUST02571,2026-02-14,Account Access,Medium,61,Resolved,5
TICK0006690,CUST02571,2026-08-26,Performance,Medium,58,Resolved,2
TICK0006691,CUST02571,2026-09-03,Feature Request,Medium,12,Resolved,4
TICK0006692,CUST02572,2025-04-28,Performance,Low,15,Open,3
TICK0006693,CUST02572,2024-02-26,Bug Report,Low,90,Resolved,4
TICK0006694,CUST02572,2024-02-05,Account Access,Low,193,Resolved,2
TICK0006695,CUST02572,2024-02-28,Account Access,Low,140,Resolved,1
TICK0006696,CUST02572,2024-06-04,Bug Report,Low,68,Resolved,3
TICK0006697,CUST02572,2025-09-24,Bug Report,Low,55,Resolved,2
TICK0006698,CUST02572,2024-10-07,Technical Issue,Medium,59,Resolved,2
TICK0006699,CUST02572,2024-09-09,Bug Report,Low,22,Resolved,1
TICK0006700,CUST02572,2024-10-02,Account Access,Low,93,Pending,5
TICK0006701,CUST02573,2025-02-05,Billing,Medium,32,Resolved,4
TICK0006702,CUST02573,2026-02-25,Billing,Medium,52,Resolved,4
TICK0006703,CUST02573,07/14/2025,Bug Report,Medium,45,Resolved,4
TICK0006704,CUST02573,2025-12-23,Account Access,Medium,56,Resolved,4
TICK0006705,CUST02573,2024-09-10,Integration,Medium,59,Resolved,4
TICK0006706,CUST02574,2026-07-28,Integration,Medium,46,Resolved,1
TICK0006707,CUST02574,2026-09-03,Performance,Medium,24,Resolved,2
TICK0006708,CUST02574,2026-07-31,Billing,Low,51,Resolved,4
TICK0006709,CUST02574,2026-09-02,Feature Request,Medium,91,Resolved,4
TICK0006710,CUST02575,2026-05-22,How-To Question,Low,78,Resolved,5
TICK0006711,CUST02575,2026-08-15,Technical Issue,Medium,59,Resolved,4
TICK0006712,CUST02575,2026-05-25,Feature Request,High,23,Pending,4
TICK0006713,CUST02575,2026-07-21,Bug Report,Urgent,14,Resolved,5
TICK0006714,CUST02575,2026-06-26,Technical Issue,High,4,Resolved,5
TICK0006715,CUST02576,2025-01-12,Account Access,High,26,Resolved,3
TICK0006716,CUST02577,2024-11-13,Performance,Medium,54,Resolved,3
TICK0006717,CUST02577,2025-11-22,Performance,Medium,65,Pending,2
TICK0006718,CUST02577,2025-11-16,Performance,Low,59,Resolved,5
TICK0006719,CUST02577,2024-02-25,How-To Question,Medium,31,Resolved,5
TICK0006720,CUST02577,2026-02-17,Billing,Low,62,Resolved,4
TICK0006721,CUST02577,2026-05-25,How-To Question,Low,59,Resolved,5
TICK0006722,CUST02577,2024-09-17,Billing,High,23,Resolved,3
TICK0006723,CUST02578,2025-12-12,Billing,Low,52,Resolved,5
TICK0006724,CUST02578,2025-12-30,Performance,Medium,35,Resolved,1
TICK0006725,CUST02578,2026-09-18,Feature Request,Medium,49,Resolved,4
TICK0006726,CUST02578,2026-06-20,Feature Request,Medium,61,resolved,2
TICK0006727,CUST02578,2026-02-19,Performance,High,34,resolved,4
TICK0006728,CUST02579,2026-07-17,Feature Request,Low,33,Resolved,1
TICK0006729,CUST02579,2026-07-07,Account Access,Low,45,Resolved,3
TICK0006730,CUST02580,2025-08-22,How-To Question,Low,77,Resolved,5
TICK0006731,CUST02580,2025-05-09,How-To Question,Medium,53,Resolved,4
TICK0006732,CUST02580,2025-09-28,Billing,Medium,50,Resolved,4
TICK0006733,CUST02580,2024-12-24,Feature Request,Low,73,Resolved,3
TICK0006734,CUST02581,2026-03-09,How-To Question,Medium,26,Resolved,4
TICK0006735,CUST02581,2026-03-19,Billing,Low,74,Pending,
TICK0006736,CUST02581,2026-05-30,Performance,Low,70,Resolved,1
TICK0006737,CUST02582,2026-02-04,Technical Issue,Low,179,Resolved,1
TICK0006738,CUST02582,2025-08-22,Technical Issue,High,57,Resolved,1
TICK0006739,CUST02582,2024-09-11,Integration,Low,146,Resolved,1
TICK0006740,CUST02582,2024-06-16,Account Access,Medium,74,Resolved,4
TICK0006741,CUST02582,2024-05-20,Technical Issue,Low,144,Resolved,2
TICK0006742,CUST02583,2025-03-27,Feature Request,Medium,76,Open,3
TICK0006743,CUST02583,2026-04-07,Feature Request,Low,25,Resolved,3
TICK0006744,CUST02583,2025-04-26,How-To Question,Medium,60,Resolved,2
TICK0006745,CUST02584,2025-01-02,Billing,High,23,Resolved,4
TICK0006746,CUST02585,2026-07-26,Technical Issue,Medium,29,Resolved,5
TICK0006747,CUST02585,2026-05-17,How-To Question,Low,116,Resolved,5
TICK0006748,CUST02585,2026-09-02,How-To Question,Low,39,Resolved,5
TICK0006749,CUST02585,2026-07-29,Account Access,Medium,25,Resolved,5
TICK0006750,CUST02586,2025-10-01,Performance,Medium,65,Resolved,5
TICK0006751,CUST02586,2026-08-14,Performance,Low,43,Resolved,4
TICK0006752,CUST02587,2024-04-05,Feature Request,Medium,22,Resolved,1
TICK0006753,CUST02587,2024-02-04,How-To Question,Medium,76,Resolved,4
TICK0006754,CUST02587,2025-08-05,How-To Question,High,18,Resolved,4
TICK0006755,CUST02588,2025-10-28,Technical Issue,High,45,Resolved,1
TICK0006756,CUST02588,2024-10-08,Technical Issue,Low,184,Open,2
TICK0006757,CUST02589,2026-01-13,account access,Medium,65,Pending,4
TICK0006758,CUST02589,2026-02-26,Account Access,Medium,27,Resolved,2
TICK0006759,CUST02589,2026-02-07,Feature Request,Low,90,Resolved,3
TICK0006760,CUST02590,2025-05-05,Bug Report,Medium,53,Resolved,5
TICK0006761,CUST02590,2026-04-02,Technical Issue,Low,66,Pending,2
TICK0006762,CUST02590,2026-01-17,Feature Request,Low,107,Resolved,3
TICK0006763,CUST02591,2024-08-02,Feature Request,Medium,54,Resolved,4
TICK0006764,CUST02591,2024-04-14,Billing,Low,53,Resolved,4
TICK0006765,CUST02591,2026-07-02,Performance,Medium,41,Resolved,4
TICK0006766,CUST02591,2024-12-09,Performance,Low,109,Resolved,2
TICK0006767,CUST02592,2026-08-26,Account Access,High,26,Pending,5
TICK0006768,CUST02592,2026-07-02,Account Access,Low,70,Resolved,5
TICK0006769,CUST02592,2026-09-18,Integration,Medium,66,Resolved,5
TICK0006770,CUST02592,2026-04-23,Bug Report,Low,47,Pending,4
TICK0006771,CUST02592,2026-05-22,Integration,Medium,47,Resolved,4
TICK0006772,CUST02593,2025-06-05,Account Access,Low,77,Resolved,5
TICK0006773,CUST02595,2025-01-14,Performance,Low,35,Resolved,2
TICK0006774,CUST02595,2025-03-04,How-To Question,Medium,56,Resolved,5
TICK0006775,CUST02595,2025-09-07,Billing,Low,59,Resolved,3
TICK0006776,CUST02596 ,2025-12-18,Feature Request,Low,17,Pending,5
TICK0006777,CUST02596,2026-04-24,Feature Request,Low,97,Open,3
TICK0006778,CUST02596,2025-04-11,Feature Request,Low,136,Resolved,4
TICK0006779,CUST02596,2025-10-25,Account Access,Urgent,5,Resolved,1
TICK0006780,CUST02597,2026-09-20,How-To Question,Medium,58,Resolved,3
TICK0006781,CUST02597,2026-09-19,How-To Question,High,37,Resolved,4
TICK0006782,CUST02597,2026-09-01,Feature Request,Low,47,Resolved,
TICK0006783,CUST02597,2026-09-16,Performance,Medium,16,Resolved,5
TICK0006784,CUST02598,2024-10-16,How-To Question,Low,40,Resolved,5
TICK0006785,CUST02598,2024-12-18,Feature Request,Low,40,Resolved,3
TICK0006786,CUST02599,2024-11-09,Billing,High,30,Resolved,5
TICK0006787,CUST02600,2026-09-19,How-To Question,Medium,37,Resolved,5
TICK0006788,CUST02600,2026-09-15,How-To Question,Medium,71,Resolved,3
TICK0006789,CUST02600,2026-09-23,Performance,Medium,39,Resolved,1
TICK0006790,CUST02601,2025-07-11,How-To Question,Low,94,Resolved,5
TICK0006791,CUST02602,2024-07-09,Account Access,Low,130,Resolved,4
TICK0006792,CUST02602,2024-12-14,Performance,Medium,54,Resolved,5
TICK0006793,CUST02602,2026-08-21,Account Access,Low,66,Resolved,5
TICK0006794,CUST02603,2026-06-23,How-To Question,Low,86,Resolved,5
TICK0006795,CUST02604,2026-09-11,Performance,Low,136,Resolved,5
TICK0006796,CUST02604,2025-12-31,Feature Request,Medium,8,Resolved,3
TICK0006797,CUST02604,2026-05-28,Performance,Medium,28,Resolved,5
TICK0006798,CUST02604,2026-05-09,Performance,Low,97,Resolved,1
TICK0006799,CUST02606,2024-01-05,INTEGRATION,Low,129,Pending,5
TICK0006800,CUST02606,2025-03-12,Technical Issue,Medium,62,Resolved,5
TICK0006801,CUST02607,2025-03-30,Account Access,Medium,24,Resolved,5
TICK0006802,CUST02607,2026-03-19,Account Access,Low,165,Resolved,3
TICK0006803,CUST02607,2026-03-10,Performance,Low,68,Resolved,2
TICK0006804,CUST02607,2025-12-06,Account Access,Medium,83,Resolved,2
TICK0006805,CUST02608,2026-08-18,Technical Issue,High,38,Resolved,2
TICK0006806,CUST02608,2026-09-17,Account Access,Medium,36,Resolved,5
TICK0006807,CUST02608,2026-08-25,Bug Report,Low,80,Resolved,
TICK0006808,CUST02608,2026-08-17,How-To Question,High,23,Resolved,5
TICK0006809,CUST02608,2026-08-22,Feature Request,Low,61,Resolved,4
TICK0006810,CUST02609,2026-06-27,Billing,Medium,31,Resolved,4
TICK0006811,CUST02609,2026-05-24,Feature Request,High,28,Resolved,3
TICK0006812,CUST02609,2026-07-14,Performance,Low,45,Resolved,4
TICK0006813,CUST02610,2024-07-31,How-To Question,Medium,47,Resolved,5
TICK0006814,CUST02610,2026-09-05,Account Access,Low,86,Resolved,4
TICK0006815,CUST02610,2025-09-21,How-To Question,Low,58,Resolved,4
TICK0006816,CUST02610,2024-07-22,Bug Report,Low,41,Resolved,3
TICK0006817,CUST02610,2026-02-23,Billing,Low,100,Resolved,2
TICK0006818,CUST02611,2026-02-16,Account Access,Medium,43,Resolved,4
TICK0006819,CUST02611,02/26/2026,Account Access,Medium,32,Resolved,4
TICK0006820,CUST02612,2025-11-19,Account Access,Medium,173,Resolved,3
TICK0006821,CUST02612,2025-12-24,Account Access,Urgent,17,Resolved,1
TICK0006822,CUST02612,2025-12-06,Performance,Medium,107,Resolved,2
TICK0006823,CUST02612,2025-12-14,Account Access,Low,67,Resolved,1
TICK0006824,CUST02612,2026-04-14,Technical Issue,Medium,79,Pending,1
TICK0006825,CUST02612,2025-11-04,Bug Report,Medium,63,Resolved,2
TICK0006826,CUST02612,2026-09-09,Integration,Low,72,Resolved,2
TICK0006827,CUST02613,2026-02-26,Performance,Medium,25,Pending,5
TICK0006828,CUST02613,2025-06-27,Bug Report,MEDIUM,43,Resolved,1
TICK0006829,CUST02613,2025-01-12,Integration,Medium,65,Resolved,5
TICK0006830,CUST02615,2026-05-23,FEATURE REQUEST,Medium,61,Resolved,5
TICK0006831,CUST02615,2026-08-01,Feature Request,Medium,75,Resolved,
TICK0006832,CUST02615,2026-05-15,Feature Request,Medium,55,Resolved,4
TICK0006833,CUST02616,2025-12-16,Integration,Medium,46,Resolved,3
TICK0006834,CUST02616,2026-04-15,How-To Question,low,86,Open,4
TICK0006835,CUST02616,2026-05-02,Billing,Low,63,Resolved,3
TICK0006836,CUST02616,2026-08-17,Account Access,Low,48,Resolved,4
TICK0006837,CUST02617,2025-10-21,Performance,Medium,23,Resolved,2
TICK0006838,CUST02618,2024-12-07,How-To Question,Medium,44,Resolved,2
TICK0006839,CUST02619,2026-08-27,Technical Issue,Medium,51,Resolved,5
TICK0006840,CUST02619,2025-11-27,Bug Report,Low,88,Resolved,4
TICK0006841,CUST02620,2026-05-27,Billing,Low,62,Resolved,2
TICK0006842,CUST02620,2026-04-14,Feature Request,Low,38,Resolved,3
TICK0006843,CUST02620,2025-11-27,Performance,Medium,68,Resolved,5
TICK0006844,CUST02620,2026-01-12,How-To Question,Medium,74,Resolved,4
TICK0006845,CUST02621,2026-09-04,Technical Issue,Medium,39,Resolved,5
TICK0006846,CUST02621,2026-08-11,Bug Report,Medium,29,Resolved,5
TICK0006847,CUST02623,2026-03-23,Bug Report,Medium,58,Resolved,5
TICK0006848,CUST02624,2026-07-17,How-To Question,Medium,102,Resolved,5
TICK0006849,CUST02624,2025-07-20,How-To Question,Low,64,Resolved,4
TICK0006850,CUST02624,2026-05-09,Account Access,Low,59,Resolved,1
TICK0006851,CUST02624,2025-08-27,How-To Question,Medium,50,Resolved,3
TICK0006852,CUST02625,2026-08-24,Account Access,Medium,89,Resolved,4
TICK0006853,CUST02625,2026-03-28,Technical Issue,Low,59,Resolved,3
TICK0006854,CUST02625,2025-12-25,How-To Question,Medium,68,Resolved,4
TICK0006855,CUST02625,2026-09-23,Billing,Low,77,Resolved,5
TICK0006856,CUST02625,2026-08-26,Performance,Low,69,Resolved,4
TICK0006857,CUST02626,2026-07-10,Integration,Low,51,resolved,5
TICK0006858,CUST02627,2024-08-14,Technical Issue,Medium,88,Resolved,1
TICK0006859,CUST02627,2025-01-16,Integration,Low,70,Resolved,3
TICK0006860,CUST02627,2025-01-27,Integration,Low,125,Resolved,3
TICK0006861,CUST02627,2024-10-09,Bug Report,Medium,57,Resolved,1
TICK0006862,CUST02628,2026-06-30,How-To Question,Low,74,Open,3
TICK0006863,CUST02628,2026-06-06,How-To Question,Medium,71,Resolved,3
TICK0006864,CUST02628,2026-02-07,Billing,Low,84,Resolved,
TICK0006865,CUST02629,2025-04-12,How-To Question,Low,44,Resolved,2
TICK0006866,CUST02629,2025-11-13,How-To Question,Urgent,20,Resolved,5
TICK0006867,CUST02630,2026-07-09,Technical Issue,Low,77,Resolved,5
TICK0006868,CUST02631,2024-10-24,Bug Report,Low,72,Resolved,2
TICK0006869,CUST02631,2024-03-13,Technical Issue,Medium,23,Resolved,4
TICK0006870,CUST02632,2026-06-04,Performance,Low,54,Resolved,5
TICK0006871,CUST02632,2026-09-07,Account Access,Low,62,Resolved,5
TICK0006872,CUST02633,2024-06-07,Performance,Medium,46,Resolved,4
TICK0006873,CUST02633,2026-07-11,Feature Request,Low,38,Resolved,4
TICK0006874,CUST02634,2026-06-01,Billing,Low,100,Resolved,4
TICK0006875,CUST02635,06/04/2024,Billing,Medium,59,Resolved,4
TICK0006876,CUST02635,2024-09-10,Bug Report,Low,39,Pending,5
TICK0006877,CUST02636,2025-08-30,Performance,Low,58,Resolved,3
TICK0006878,CUST02636,2026-02-27,Billing,Low,158,Resolved,4
TICK0006879,CUST02636,2026-04-29,How-To Question,Low,88,Resolved,4
TICK0006880,CUST02637,2025-11-26,Account Access,Medium,131,Resolved,1
TICK0006881,CUST02638,2026-09-14,Integration,Medium,63,Resolved,1
TICK0006882,CUST02638,2026-07-26,Performance,Low,128,Resolved,2
TICK0006883,CUST02638,08/17/2026,Performance,High,12,Resolved,4
TICK0006884,CUST02638,2026-07-18,Technical Issue,Low,99,Resolved,2
TICK0006885,CUST02638,2026-08-08,Performance,Medium,82,Resolved,3
TICK0006886,CUST02638,2026-07-24,Bug Report,Medium,47,Resolved,4
TICK0006887,CUST02638,2026-08-18,Account Access,Low,96,Resolved,3
TICK0006888,CUST02638,2026-08-30,Performance,Medium,78,Resolved,2
TICK0006889,CUST02639,2026-03-27,Feature Request,Low,29,Resolved,1
TICK0006890,CUST02639,2026-07-02,Account Access,Low,95,Resolved,2
TICK0006891,CUST02640,2025-09-14,Feature Request,Medium,56,Open,5
TICK0006892,CUST02640,2026-09-09,Billing,Low,23,Resolved,4
TICK0006893,CUST02640,2025-03-27,Integration,Low,88,Resolved,3
TICK0006894,CUST02641,2026-02-19,Feature Request,Low,47,Resolved,5
TICK0006895,CUST02642,2026-08-28,Account Access,Medium,106,Resolved,1
TICK0006896,CUST02642,2026-09-06,Technical Issue,Medium,57,Resolved,2
TICK0006897,CUST02642,2026-08-22,Technical Issue,High,47,Resolved,2
TICK0006898,CUST02642,2026-08-30,Bug Report,MEDIUM,129,Resolved,1
TICK0006899,CUST02642,2026-08-09,Account Access,Medium,62,Resolved,1
TICK0006900,CUST02642,2026-07-25,Performance,Low,105,Resolved,1
TICK0006901,CUST02642,09/15/2026,Bug Report,Medium,38,Resolved,1
TICK0006902,CUST02642,2026-09-15,Integration,Medium,84,Resolved,2
TICK0006903,CUST02643,2026-09-21,Feature Request,Low,97,Pending,4
TICK0006904,CUST02643,2026-07-21,Feature Request,Medium,47,Resolved,1
TICK0006905,CUST02643,2026-07-14,Feature Request,Low,88,Resolved,5
TICK0006906,CUST02645,2026-06-21,How-To Question,Low,35,Resolved,5
TICK0006907,CUST02646,2026-08-09,How-To Question,Medium,36,Resolved,4
TICK0006908,CUST02646,2026-06-30,How-To Question,High,33,Resolved,3
TICK0006909,CUST02647,2026-09-18,Feature Request,Low,107,Open,5
TICK0006910,CUST02647,2026-05-17,Bug Report,Low,78,Resolved,4
TICK0006911,CUST02648,2026-07-08,Performance,Medium,55,Resolved,3
TICK0006912,CUST02649,2026-07-06,How-To Question,Low,109,Open,4
TICK0006913,CUST02650,2025-10-02,Performance,Low,118,Resolved,5
