payment_id,transaction_id,customer_id,subscription_id,payment_date,payment_method,amount,paid_amount,payment_status
PAY00024650,TXN00024650,CUST01757,SUB01757,2024-05-02,Bank Transfer,9000,"KES 9,000",Successful
PAY00024651,TXN00024651,CUST01757,SUB01757,2024-06-03,Debit Card,9000,9000,Successful
PAY00024652,TXN00024652,CUST01757,SUB01757,2024-07-03,Debit Card,9000,9000,Successful
PAY00024653,TXN00024653,CUST01757,SUB01757,2024-08-04,Credit Card,9000,9000,Successful
PAY00024654,TXN00024654,CUST01757,SUB01757,2024-09-02,Debit Card,9000,9000,Successful
PAY00024655,TXN00024655,CUST01757,SUB01757,2024-10-03,Credit Card,9000,9000,Successful
PAY00024656,TXN00024656,CUST01757,SUB01757,2024-11-02,Bank Transfer,9000,9000,Successful
PAY00024657,TXN00024657,CUST01757,SUB01757,2024-12-03,Credit Card,9000,9000,Successful
PAY00024658,TXN00024658,CUST01757,SUB01757,2025-01-03,M-Pesa,9000,9000,Successful
PAY00024659,TXN00024659,CUST01757,SUB01757,2025-02-05,Bank Transfer,9000,0,Failed
PAY00024660,TXN00024660,CUST01757,SUB01757,2025-03-03,Credit Card,9000,9000,Successful
PAY00024661,TXN00024661,CUST01757,SUB01757,2025-04-04,Debit Card,9000,9000,Successful
PAY00024662,TXN00024662,CUST01757,SUB01757,2025-05-04,M-Pesa,9000,9000,Successful
PAY00024663,TXN00024663,CUST01757,SUB01757,2025-06-02,Credit Card,9000,9000,Successful
PAY00024664,TXN00024664,CUST01757,SUB01757,2025-07-02,Credit Card,9000,9000,Successful
PAY00024665,TXN00024665,CUST01757,SUB01757,2025-08-02,Credit Card,9000,9000,Successful
PAY00024666,TXN00024666,CUST01757,SUB01757,2025-09-03,Credit Card,9000,9000,Successful
PAY00024667,TXN00024667,CUST01757,SUB01757,2025-10-03,Credit Card,9000,9000,Successful
PAY00024668,TXN00024668,CUST01757,SUB01757,2025-11-01,Bank Transfer,9000,9000,Successful
PAY00024669,TXN00024669,CUST01757,SUB01757,2025-12-01,Bank Transfer,9000,9000,Successful
PAY00024670,TXN00024670,CUST01757,SUB01757,2026-01-04,Credit Card,9000,9000,Successful
PAY00024671,TXN00024671,CUST01757,SUB01757,2026-02-01,Debit Card,9000,9000,Successful
PAY00024672,TXN00024672,CUST01757,SUB01757,2026-03-02,Credit Card,9000,9000,Successful
PAY00024673,TXN00024673,CUST01757,SUB01757,2026-04-03,Bank Transfer,9000,9000,Successful
PAY00024674,TXN00024674,CUST01757,SUB01757,2026-05-03,M-Pesa,9000,9000,Successful
PAY00024675,TXN00024675,CUST01757,SUB01757,2026-06-11,M-Pesa,9000,9000,Late
PAY00024676,TXN00024676,CUST01757,SUB01757,2026-07-04,Credit Card,9000,9000,Successful
PAY00024677,TXN00024677,CUST01757,SUB01757,2026-08-02,Bank Transfer,9000,9000,Successful
PAY00024678,TXN00024678,CUST01757,SUB01757,2026-09-03,M-Pesa,9000,9000,Successful
PAY00024679,TXN00024679,CUST01758,SUB01758,2024-05-04,Credit Card,4500,4500,Successful
PAY00024680,TXN00024680,CUST01758,SUB01758,2024-06-03,Credit Card,4500,0,Failed
PAY00024681,TXN00024681,CUST01758,SUB01758,2024-07-03,Debit Card,4500,4500,Successful
PAY00024682,TXN00024682,CUST01758,SUB01758,2024-08-02,Credit Card,4500,4500,Successful
PAY00024683,TXN00024683,CUST01758,SUB01758,2024-09-04,Bank Transfer,4500,4500,Successful
PAY00024684,TXN00024684,CUST01758,SUB01758,2024-10-20,M-Pesa,4500,4500,Late
PAY00024685,TXN00024685,CUST01758,SUB01758,2024-11-03,M-Pesa,4500,4500,Successful
PAY00024686,TXN00024686,CUST01758,SUB01758,2024-12-02,Debit Card,4500,0,Failed
PAY00024687,TXN00024687,CUST01758,SUB01758,2025-01-01,M-Pesa,4500,4500,Successful
PAY00024688,TXN00024688,CUST01758,SUB01758,2025-02-01,M-Pesa,4500,4500,Successful
PAY00024689,TXN00024689,CUST01758,SUB01758,2025-03-02,Debit Card,4500,4500,Successful
PAY00024690,TXN00024690,CUST01758,SUB01758,2025-04-03,Credit Card,4500,4500,Successful
PAY00024691,TXN00024691,CUST01758,SUB01758,2025-05-08,Bank Transfer,4500,0,Failed
PAY00024692,TXN00024692,CUST01758,SUB01758,2025-06-01,Bank Transfer,4500,4500,Successful
PAY00024693,TXN00024693,CUST01758,SUB01758,2025-07-03,Credit Card,4500,4500,Successful
PAY00024694,TXN00024694,CUST01758,SUB01758,2025-08-01,Debit Card,4500,4500,Successful
PAY00024695,TXN00024695,CUST01758,SUB01758,2025-09-02,Debit Card,4500,0,Failed
PAY00024696,TXN00024696,CUST01758,SUB01758,2025-10-03,Debit Card,4500,4500,Successful
PAY00024697,TXN00024697,CUST01758,SUB01758,2025-11-02,M-Pesa,4500,4500,Successful
PAY00024698,TXN00024698,CUST01758,SUB01758,2025-12-17,M-Pesa,4500,4500,Late
PAY00024699,TXN00024699,CUST01758,SUB01758,2026-01-04,Credit Card,4500,4500,Successful
PAY00024700,TXN00024700,CUST01758,SUB01758,2026-02-04,Bank Transfer,4500,4500,Successful
PAY00024701,TXN00024701,CUST01758,SUB01758,2026-03-04,Debit Card,4500,4500,Successful
PAY00024702,TXN00024702,CUST01758,SUB01758,2026-04-02,M-Pesa,4500,4500,Successful
PAY00024703,TXN00024703,CUST01758,SUB01758,2026-05-01,Bank Transfer,4500,4500,Successful
PAY00024704,TXN00024704,CUST01758,SUB01758,2026-06-04,Debit Card,4500,4500,Successful
PAY00024705,TXN00024705,CUST01758,SUB01758,2026-07-03,Credit Card,4500,4500,Successful
PAY00024706,TXN00024706,CUST01758,SUB01758,2026-08-04,Credit Card,4500,4500,Successful
PAY00024707,TXN00024707,CUST01758,SUB01758,2026-09-04,Credit Card,4500,4500,Successful
PAY00024708,TXN00024708,CUST01759,SUB01759,2024-01-02,Bank Transfer,1500,1500,Successful
PAY00024709,TXN00024709,CUST01759,SUB01759,2024-02-09,Bank Transfer,1500,1500,Late
PAY00024710,TXN00024710,CUST01759,SUB01759,2024-03-04,M-Pesa,1500,1500,Successful
PAY00024711,TXN00024711,CUST01759,SUB01759,2024-04-03,Credit Card,1500,1500,Successful
PAY00024712,TXN00024712,CUST01759,SUB01759,2024-05-04,Bank Transfer,1500,1500,Successful
PAY00024713,TXN00024713,CUST01759,SUB01759,2024-06-03,Debit Card,1500,1500,Successful
PAY00024714,TXN00024714,CUST01759,SUB01759,2024-07-03,Bank Transfer,1500,1500,Successful
PAY00024715,TXN00024715,CUST01759,SUB01759,2024-08-01,Credit Card,1500,1500,Successful
PAY00024716,TXN00024716,CUST01759,SUB01759,2024-09-03,Debit Card,1500,1500,Successful
PAY00024717,TXN00024717,CUST01759,SUB01759,2024-10-02,M-Pesa,1500,1500,Successful
PAY00024718,TXN00024718,CUST01759,SUB01759,2024-11-02,Debit Card,1500,1500,Successful
PAY00024719,TXN00024719,CUST01759,SUB01759,2024-12-05,Debit Card,1500,0,Failed
PAY00024720,TXN00024720,CUST01759,SUB01759,2025-01-04,M-Pesa,1500,1500,Successful
PAY00024721,TXN00024721,CUST01759,SUB01759,2025-02-03,Credit Card,1500,1500,Successful
PAY00024722,TXN00024722,CUST01759,SUB01759,2025-03-04,Debit Card,1500,1500,Successful
PAY00024723,TXN00024723,CUST01759,SUB01759,2025-04-11,M-Pesa,1500,1500,Late
PAY00024724,TXN00024724,CUST01759,SUB01759,2025-05-01,Credit Card,1500,1500,Successful
PAY00024725,TXN00024725,CUST01759,SUB01759,2025-06-04,Credit Card,1500,1500,Successful
PAY00024726,TXN00024726,CUST01759,SUB01759,2025-07-04,Credit Card,1500,1500,Successful
PAY00024727,TXN00024727,CUST01759,SUB01759,2025-08-14,Credit Card,1500,1500,Late
PAY00024728,TXN00024728,CUST01759,SUB01759,2025-09-04,Bank Transfer,1500,1500,Successful
PAY00024729,TXN00024729,CUST01759,SUB01759,2025-10-02,Bank Transfer,1500,1500,Successful
PAY00024730,TXN00024730,CUST01759,SUB01759,2025-11-04,Credit Card,1500,1500,Successful
PAY00024731,TXN00024731,CUST01759,SUB01759,2025-12-02,Bank Transfer,1500,1500,Successful
PAY00024732,TXN00024732,CUST01759,SUB01759,2026-01-03,Credit Card,1500,1500,Successful
PAY00024733,TXN00024733,CUST01759,SUB01759,2026-02-03,M-Pesa,1500,1500,Successful
PAY00024734,TXN00024734,CUST01759,SUB01759,2026-03-19,Credit Card,1500,1500,Late
PAY00024735,TXN00024735,CUST01759,SUB01759,2026-04-01,M-Pesa,1500,1500,Successful
PAY00024736,TXN00024736,CUST01759,SUB01759,2026-05-04,Debit Card,1500,1500,Successful
PAY00024737,TXN00024737,CUST01759,SUB01759,2026-06-02,Credit Card,1500,1500,Successful
PAY00024738,TXN00024738,CUST01759,SUB01759,2026-07-01,Credit Card,1500,1500,Successful
PAY00024739,TXN00024739,CUST01759,SUB01759,2026-08-12,Bank Transfer,1500,1500,Late
PAY00024740,TXN00024740,CUST01759,SUB01759,2026-09-02,M-Pesa,1500,1500,Successful
PAY00024741,TXN00024741,CUST01760,SUB01760,2024-02-02,Bank Transfer,4500,4500,Successful
PAY00024742,TXN00024742,CUST01760,SUB01760,2024-03-03,M-Pesa,4500,4500,Successful
PAY00024743,TXN00024743,CUST01760,SUB01760,2024-04-01,M-Pesa,4500,4500,Successful
PAY00024744,TXN00024744,CUST01760,SUB01760,2024-05-01,Credit Card,4500,4500,Successful
PAY00024745,TXN00024745,CUST01760,SUB01760,2024-06-03,Debit Card,4500,4500,Successful
PAY00024746,TXN00024746,CUST01760,SUB01760,2024-07-06,Debit Card,4500,0,Failed
PAY00024747,TXN00024747,CUST01760,SUB01760,2024-08-02,Debit Card,4500,4500,Successful
PAY00024748,TXN00024748,CUST01760,SUB01760,2024-09-03,Credit Card,4500,4500,Successful
PAY00024749,TXN00024749,CUST01760,SUB01760,2024-10-04,Debit Card,4500,4500,Successful
PAY00024750,TXN00024750,CUST01760,SUB01760,2024-11-01,M-Pesa,4500,4500,Successful
PAY00024751,TXN00024751,CUST01760,SUB01760,2024-12-04,Credit Card,4500,4500,Successful
PAY00024752,TXN00024752,CUST01760,SUB01760,2025-01-03,M-Pesa,4500,4500,Successful
PAY00024753,TXN00024753,CUST01760,SUB01760,2025-02-04,Debit Card,4500,4500,Successful
PAY00024754,TXN00024754,CUST01760,SUB01760,2025-03-04,Credit Card,4500,4500,Successful
PAY00024755,TXN00024755,CUST01760,SUB01760,2025-04-02,Debit Card,4500,4500,Successful
PAY00024756,TXN00024756,CUST01760,SUB01760,2025-05-02,M-Pesa,4500,4500,Successful
PAY00024757,TXN00024757,CUST01760,SUB01760,2025-06-01,Credit Card,4500,4500,Successful
PAY00024758,TXN00024758,CUST01760,SUB01760,2025-07-01,M-Pesa,4500,4500,Successful
PAY00024759,TXN00024759,CUST01760,SUB01760,2025-08-04,Debit Card,4500,4500,Successful
PAY00024760,TXN00024760,CUST01760,SUB01760,2025-09-01,Debit Card,4500,4500,Successful
PAY00024761,TXN00024761,CUST01760,SUB01760,2025-10-04,Credit Card,4500,4500,Successful
PAY00024762,TXN00024762,CUST01760,SUB01760,2025-11-01,M-Pesa,4500,4500,Successful
PAY00024763,TXN00024763,CUST01760,SUB01760,2025-12-04,M-Pesa,4500,4500,Successful
PAY00024764,TXN00024764,CUST01760,SUB01760,2026-01-02,Credit Card,4500,4500,Successful
PAY00024765,TXN00024765,CUST01760,SUB01760,2026-02-04,Debit Card,4500,4500,Successful
PAY00024766,TXN00024766,CUST01760,SUB01760,2026-03-03,Debit Card,4500,4500,Successful
PAY00024767,TXN00024767,CUST01760,SUB01760,2026-04-03,Bank Transfer,4500,4500,Successful
PAY00024768,TXN00024768,CUST01760,SUB01760,2026-05-04,Bank Transfer,4500,4500,Successful
PAY00024769,TXN00024769,CUST01760,SUB01760,2026-06-04,Debit Card,4500,4500,Successful
PAY00024770,TXN00024770,CUST01760,SUB01760,2026-07-04,Bank Transfer,4500,4500,Successful
PAY00024771,TXN00024771,CUST01760,SUB01760,2026-08-04,Credit Card,4500,4500,Successful
PAY00024772,TXN00024772,CUST01760,SUB01760,2026-09-02,Debit Card,4500,4500,Successful
PAY00024773,TXN00024773,CUST01761,SUB01761,2025-02-03,Bank Transfer,1500,1500,Successful
PAY00024774,TXN00024774,CUST01761,SUB01761,2025-03-04,M-Pesa,1500,1500,Successful
PAY00024775,TXN00024775,CUST01761,SUB01761,2025-04-03,Bank Transfer,1500,1500,Successful
PAY00024776,TXN00024776,CUST01761,SUB01761,2025-05-02,Credit Card,1500,1500,Successful
PAY00024777,TXN00024777,CUST01761,SUB01761,2025-06-04,Debit Card,1500,1500,Successful
PAY00024778,TXN00024778,CUST01761,SUB01761,2025-07-04,Debit Card,1500,0,Failed
PAY00024779,TXN00024779,CUST01761,SUB01761,2025-08-02,Credit Card,1500,1500,Successful
PAY00024780,TXN00024780,CUST01761,SUB01761,2025-09-07,Bank Transfer,1500,1500,LATE
PAY00024781,TXN00024781,CUST01761,SUB01761,2025-10-02,Credit Card,1500,1500,Successful
PAY00024782,TXN00024782,CUST01761,SUB01761,2025-11-02,Debit Card,1500,1500,Successful
PAY00024783,TXN00024783,CUST01761,SUB01761,2025-12-03,Debit Card,1500,1500,Successful
PAY00024784,TXN00024784,CUST01761,SUB01761,2026-01-02,Debit Card,1500,1500,Successful
PAY00024785,TXN00024785,CUST01761,SUB01761,2026-02-03,Debit Card,1500,1500,Successful
PAY00024786,TXN00024786,CUST01761,SUB01761,2026-03-04,Debit Card,1500,1500,Successful
PAY00024787,TXN00024787,CUST01761,SUB01761,2026-04-01,Bank Transfer,1500,1500,Successful
PAY00024788,TXN00024788,CUST01761,SUB01761,2026-05-01,DEBIT CARD,1500,1500,Successful
PAY00024789,TXN00024789,CUST01761,SUB01761,2026-06-04,M-Pesa,1500,1500,Successful
PAY00024790,TXN00024790,CUST01761,SUB01761,2026-07-04,Bank Transfer,1500,1500,Successful
PAY00024791,TXN00024791,CUST01761,SUB01761,2026-08-02,Bank Transfer,1500,1500,Successful
PAY00024792,TXN00024792,CUST01761,SUB01761,2026-09-03,M-Pesa,1500,1500,Successful
PAY00024793,TXN00024793,CUST01762,SUB01762,2026-03-02,M-Pesa,108000,108000,Successful
PAY00024794,TXN00024794,CUST01763,SUB01763,2026-02-02,Bank Transfer,9000,9000,Successful
PAY00024795,TXN00024795,CUST01763,SUB01763,2026-03-04,Credit Card,9000,9000,Successful
PAY00024796,TXN00024796,CUST01763,SUB01763,2026-04-01,Credit Card,9000,9000,Successful
PAY00024797,TXN00024797,CUST01764,SUB01764,2024-10-02,Debit Card,20000,20000,Successful
PAY00024798,TXN00024798,CUST01764,SUB01764,2024-11-01,M-Pesa,20000,20000,Successful
PAY00024799,TXN00024799,CUST01764,SUB01764,2024-12-02,Credit Card,20000,20000,Successful
PAY00024800,TXN00024800,CUST01764,SUB01764,2025-01-04,Credit Card,20000,20000,Successful
PAY00024801,TXN00024801,CUST01764,SUB01764,2025-02-01,Debit Card,20000,20000,Successful
PAY00024802,TXN00024802,CUST01764,SUB01764,2025-03-02,Credit Card,20000,20000,Successful
PAY00024803,TXN00024803,CUST01764,SUB01764,2025-04-02,Credit Card,20000,20000,Successful
PAY00024804,TXN00024804,CUST01764,SUB01764,2025-05-01,M-Pesa,20000,20000,Successful
PAY00024805,TXN00024805,CUST01764,SUB01764,2025-06-01,Credit Card,20000,20000,Successful
PAY00024806,TXN00024806,CUST01764,SUB01764,2025-07-03,M-Pesa,20000,20000,Successful
PAY00024807,TXN00024807,CUST01764,SUB01764,2025-08-01,Debit Card,20000,20000,Successful
PAY00024808,TXN00024808,CUST01764,SUB01764,2025-09-01,Bank Transfer,20000,20000,Successful
PAY00024809,TXN00024809,CUST01764,SUB01764,2025-10-01,Bank Transfer,20000,20000,Successful
PAY00024810,TXN00024810,CUST01764,SUB01764,2025-11-02,Debit Card,20000,20000,Successful
PAY00024811,TXN00024811,CUST01764,SUB01764,2025-12-01,Debit Card,20000,20000,Successful
PAY00024812,TXN00024812,CUST01764,SUB01764,2026-01-04,Bank Transfer,20000,20000,Successful
PAY00024813,TXN00024813,CUST01764,SUB01764,2026-02-03,M-Pesa,20000,20000,Successful
PAY00024814,TXN00024814,CUST01764,SUB01764,2026-03-02,Bank Transfer,20000,20000,Successful
PAY00024815,TXN00024815,CUST01764,SUB01764,2026-04-02,Bank Transfer,20000,20000,Successful
PAY00024816,TXN00024816,CUST01764,SUB01764,2026-05-07,Debit Card,20000,20000,Late
PAY00024817,TXN00024817,CUST01764,SUB01764,2026-06-03,M-Pesa,20000,20000,Successful
PAY00024818,TXN00024818,CUST01764,SUB01764,2026-07-02,M-Pesa,20000,20000,Successful
PAY00024819,TXN00024819,CUST01764,SUB01764,2026-08-03,Credit Card,20000,20000,Successful
PAY00024820,TXN00024820,CUST01764,SUB01764,2026-09-02,Debit Card,20000,20000,Successful
PAY00024821,TXN00024821,CUST01765,SUB01765,2025-08-01,M-Pesa,18000,18000,Successful
PAY00024822,TXN00024822,CUST01766,SUB01766,2025-04-01,Bank Transfer,18000,18000,Successful
PAY00024823,TXN00024823,CUST01766,SUB01766,2026-04-04,Bank Transfer,18000,18000,Successful
PAY00024824,TXN00024824,CUST01767,SUB01767,2026-08-01,Bank Transfer,240000,240000,Successful
PAY00024825,TXN00024825,CUST01768,SUB01768,2025-03-02,M-Pesa,9000,0,Failed
PAY00024826,TXN00024826,CUST01768,SUB01768,2025-04-02,Credit Card,9000,9000,Successful
PAY00024827,TXN00024827,CUST01768,SUB01768,2025-05-04,Debit Card,9000,9000,Successful
PAY00024828,TXN00024828,CUST01768,SUB01768,2025-06-01,Bank Transfer,9000,9000,Successful
PAY00024829,TXN00024829,CUST01768,SUB01768,2025-07-14,Bank Transfer,9000,9000,Late
PAY00024830,TXN00024830,CUST01768,SUB01768,2025-08-04,Debit Card,9000,9000,Successful
PAY00024831,TXN00024831,CUST01768,SUB01768,2025-09-04,Bank Transfer,9000,9000,Successful
PAY00024832,TXN00024832,CUST01768,SUB01768,2025-10-03,Bank Transfer,9000,9000,Successful
PAY00024833,TXN00024833,CUST01768,SUB01768,2025-11-03,Credit Card,9000,9000,Successful
PAY00024834,TXN00024834,CUST01768,SUB01768,2025-12-17,Bank Transfer,9000,9000,Late
PAY00024835,TXN00024835,CUST01768,SUB01768,2026-01-03,Debit Card,9000,9000,Successful
PAY00024836,TXN00024836,CUST01768,SUB01768,2026-02-04,Credit Card,9000,9000,Successful
PAY00024837,TXN00024837,CUST01768,SUB01768,2026-03-03,M-Pesa,9000,9000,Successful
PAY00024838,TXN00024838,CUST01768,SUB01768,2026-04-01,M-Pesa,9000,9000,Successful
PAY00024839,TXN00024839,CUST01768,SUB01768,2026-05-01,Debit Card,9000,9000,Successful
PAY00024840,TXN00024840,CUST01768,SUB01768,2026-06-02,Bank Transfer,9000,9000,Successful
PAY00024841,TXN00024841,CUST01768,SUB01768,2026-07-01,Credit Card,9000,9000,Successful
PAY00024842,TXN00024842,CUST01768,SUB01768,2026-08-01,Debit Card,9000,9000,Successful
PAY00024843,TXN00024843,CUST01768,SUB01768,2026-09-01,Debit Card,9000,9000,Successful
PAY00024844,TXN00024844,CUST01769,SUB01769,2025-02-01,M-Pesa,4500,4500,Successful
PAY00024845,TXN00024845,CUST01769,SUB01769,2025-03-03,Credit Card,4500,4500,Successful
PAY00024846,TXN00024846,CUST01769,SUB01769,2025-04-02,M-Pesa,4500,4500,Successful
PAY00024847,TXN00024847,CUST01769,SUB01769,2025-05-01,M-Pesa,4500,4500,Successful
PAY00024848,TXN00024848,CUST01769,SUB01769,2025-06-01,Credit Card,4500,4500,Successful
PAY00024849,TXN00024849,CUST01769,SUB01769,2025-07-04,Debit Card,4500,4500,Successful
PAY00024850,TXN00024850,CUST01769,SUB01769,2025-08-04,Debit Card,4500,4500,Successful
PAY00024851,TXN00024851,CUST01769,SUB01769,2025-09-01,Debit Card,4500,4500,Successful
PAY00024852,TXN00024852,CUST01769,SUB01769,2025-10-01,M-Pesa,4500,4500,Successful
PAY00024853,TXN00024853,CUST01769,SUB01769,2025-11-04,Debit Card,4500,4500,Successful
PAY00024854,TXN00024854,CUST01769,SUB01769,2025-12-01,Bank Transfer,4500,4500,Successful
PAY00024855,TXN00024855,CUST01769,SUB01769,2026-01-02,M-Pesa,4500,4500,Successful
PAY00024856,TXN00024856,CUST01769,SUB01769,2026-02-03,Credit Card,4500,4500,Successful
PAY00024857,TXN00024857,CUST01769,SUB01769,2026-03-03,Bank Transfer,4500,4500,Successful
PAY00024858,TXN00024858,CUST01769,SUB01769,2026-04-05,M-Pesa,4500,0,Failed
PAY00024859,TXN00024859,CUST01769,SUB01769,2026-05-01,Debit Card,4500,4500,Successful
PAY00024860,TXN00024860,CUST01769,SUB01769,2026-06-02,Bank Transfer,4500,4500,Successful
PAY00024861,TXN00024861,CUST01769,SUB01769,2026-07-03,Debit Card,4500,4500,Successful
PAY00024862,TXN00024862,CUST01769,SUB01769,2026-08-07,Debit Card,4500,0,Failed
PAY00024863,TXN00024863,CUST01769,SUB01769,2026-09-04,M-Pesa,4500,4500,Successful
PAY00024864,TXN00024864,CUST01770,SUB01770,2023-12-01,M-Pesa,1500,1500,Successful
PAY00024865,TXN00024865,CUST01770,SUB01770,2024-01-03,M-Pesa,1500,1500,Successful
PAY00024866,TXN00024866,CUST01770,SUB01770,2024-02-01,Bank Transfer,1500,1500,Successful
PAY00024867,TXN00024867,CUST01770,SUB01770,2024-03-01,Bank Transfer,1500,1500,Successful
PAY00024868,TXN00024868,CUST01770,SUB01770,2024-04-03,Credit Card,1500,1500,Successful
PAY00024869,TXN00024869,CUST01770,SUB01770,2024-05-04,Credit Card,1500,1500,Successful
PAY00024870,TXN00024870,CUST01770,SUB01770,2024-06-01,M-Pesa,1500,1500,Successful
PAY00024871,TXN00024871,CUST01770,SUB01770,2024-07-03,Bank Transfer,1500,1500,Successful
PAY00024872,TXN00024872,CUST01770,SUB01770,2024-08-02,Debit Card,1500,1500,Successful
PAY00024873,TXN00024873,CUST01770,SUB01770,2024-09-01,M-Pesa,1500,1500,Successful
PAY00024874,TXN00024874,CUST01770,SUB01770,2024-10-03,Bank Transfer,1500,1500,Successful
PAY00024875,TXN00024875,CUST01770,SUB01770,2024-11-03,Credit Card,1500,1500,Successful
PAY00024876,TXN00024876,CUST01770,SUB01770,2024-12-03,Debit Card,1500,1500,Successful
PAY00024877,TXN00024877,CUST01770,SUB01770,2025-01-02,Credit Card,1500,1500,Successful
PAY00024878,TXN00024878,CUST01770,SUB01770,2025-02-03,Bank Transfer,1500,1500,Successful
PAY00024879,TXN00024879,CUST01770,SUB01770,2025-03-02,Credit Card,1500,1500,Successful
PAY00024880,TXN00024880,CUST01770,SUB01770,2025-04-01,credit card,1500,1500,Successful
PAY00024881,TXN00024881,CUST01770,SUB01770,2025-05-02,M-Pesa,1500,1500,Successful
PAY00024882,TXN00024882,CUST01770,SUB01770,2025-06-04,Credit Card,1500,1500,Successful
PAY00024883,TXN00024883,CUST01770,SUB01770,2025-07-02,Credit Card,1500,1500,Successful
PAY00024884,TXN00024884,CUST01770,SUB01770,2025-08-04,Bank Transfer,1500,1500,Successful
PAY00024885,TXN00024885,CUST01770,SUB01770,2025-09-04,M-Pesa,1500,1500,Successful
PAY00024886,TXN00024886,CUST01770,SUB01770,2025-10-17,Credit Card,1500,1500,Late
PAY00024887,TXN00024887,CUST01770,SUB01770,2025-11-08,Credit Card,1500,0,Failed
PAY00024888,TXN00024888,CUST01770,SUB01770,2025-12-03,Credit Card,1500,1500,Successful
PAY00024889,TXN00024889,CUST01770,SUB01770,2026-01-06,Bank Transfer,1500,0,Failed
PAY00024890,TXN00024890,CUST01770,SUB01770,2026-02-03,Debit Card,1500,1500,Successful
PAY00024891,TXN00024891,CUST01770,SUB01770,2026-03-04,Debit Card,1500,1500,Successful
PAY00024892,TXN00024892,CUST01770,SUB01770,2026-04-02,Debit Card,1500,1500,Successful
PAY00024893,TXN00024893,CUST01770,SUB01770,2026-05-03,Credit Card,1500,1500,Successful
PAY00024894,TXN00024894,CUST01770,SUB01770,2026-06-02,Debit Card,1500,1500,Successful
PAY00024895,TXN00024895,CUST01770,SUB01770,2026-07-02,Debit Card,1500,1500,Successful
