customer_id,company_name,industry,country,city,company_size,signup_date,acquisition_channel
CUST03179,"Hudson, Holder and Murphy",Construction,South Africa,Johannesburg,1-5,2024-09-04,Organic Search
CUST03180,Long-Cox,Healthcare,Rwanda,Nakuru,51-200,2026-08-18,Sales Team
CUST03181,Pena Inc,Education,Kenya,Kampala,51-200,2023-10-01,Partner
CUST03182,Williamson-Henderson,Technology,South Africa,Lagos,51-200,2023-11-19,Sales Team
CUST03183,Evans Group,Technology,Uganda,Dar es Salaam,11-50,2024-02-08,Instagram
CUST03184,Watson-Miller,Manufacturing,Tanzania,Kampala,1-5,2023-09-24,LinkedIn
CUST03185,"Parks, Horne and Rush",Professional Services,South Africa,Dar es Salaam,201-500,2024-09-26,Google Ads
CUST03186,Robertson and Sons,Retail,South Africa,Kisumu,1-5,2025-02-19,Instagram
CUST03187,Mueller LLC,Professional Services,Uganda,Dar es Salaam,1-5,2025-04-30,Facebook
CUST03188,"Barton, Kennedy and Kramer",Real Estate,South Africa,Nakuru,1-5,2025-03-21,Google Ads
CUST03189,Weaver PLC,Retail,Nigeria,Nairobi,11-50,2023-09-27,Google Ads
CUST03190,"Hall, Morgan and Dominguez",Construction,Ghana,Accra,11-50,2025-12-04,Google Ads
CUST03191,Sanchez-Miller,Real Estate,Kenya,Nairobi,6-10,2026-02-07,Instagram
CUST03192,Jensen-Rodriguez,Professional Services,Uganda,Mombasa,1-5,2026-08-11,Organic Search
CUST03193,Wood-Martinez,Education,South Africa,Nakuru,6-10,2024-09-30,Organic Search
CUST03194,"Cruz, Patterson and Hahn",Professional Services,Rwanda,Dar es Salaam,201-500,2024-04-25,Instagram
CUST03195,Shea-Cook,Manufacturing,South Africa,Nakuru,51-200,2024-04-28,Facebook
CUST03196,"Morse, Morales and Morales",Manufacturing,Tanzania,Johannesburg,1-5,2025-11-07,LinkedIn
CUST03197,"Doyle, Kerr and Stewart",Construction,Ghana,Nairobi,1-5,2025-09-14,Facebook
CUST03198,Shaffer Group,Hospitality,Tanzania,Kisumu,201-500,2024-09-10,Instagram
CUST03199,Martinez-Jimenez,Professional Services,Nigeria,Mombasa,6-10,2026-01-09,Facebook
CUST03200,Moreno Group,Technology,South Africa,Nakuru,6-10,2024-11-06,Sales Team
CUST03201,Long-Armstrong,Real Estate,Tanzania,Johannesburg,51-200,2025-02-26,Referral
CUST03202,Ferguson-Tucker,Hospitality,Rwanda,Kampala,11-50,2024-05-22,Instagram
CUST03203,"Villanueva, Hill and Welch",Logistics,Kenya,Kampala,11-50,2026-04-14,Facebook
CUST03204,Harvey Ltd,Professional Services,Kenya,Mombasa,51-200,2026-07-01,Partner
CUST03205,Lewis-Williams,Retail,Ghana,Kigali,1-5,2025-07-26,LinkedIn
CUST03206,Ferguson Ltd,Retail,Nigeria,Mombasa,11-50,2024-03-21,Partner
CUST03207,Bush-Thompson,Real Estate,Nigeria,Mombasa,201-500,2025-02-01,Referral
CUST03208,Mullen and Sons,Technology,Rwanda,Dar es Salaam,51-200,2024-03-21,Partner
CUST03209,Austin Group,Manufacturing,Tanzania,Accra,11-50,2023-11-28,Instagram
CUST03210,Hudson and Sons,Hospitality,Ghana,Kisumu,1-5,2026-02-02,Partner
CUST03211,Liu-Sanders,Education,Rwanda,Accra,11-50,2024-04-17,Sales Team
CUST03212,Clayton-Benton,Manufacturing,South Africa,Accra,51-200,2026-01-12,Facebook
CUST03213,Coleman Inc,Construction,Nigeria,Kigali,51-200,2025-03-14,Organic Search
CUST03214,Mccarthy PLC,Construction,South Africa,Dar es Salaam,51-200,2024-03-05,Facebook
CUST03215,Bryan PLC,Education,Tanzania,Nairobi,51-200,2024-02-19,Facebook
CUST03216,"Carter, Bautista and Morales",Construction,Ghana,Kisumu,6-10,2024-07-22,Google Ads
CUST03217,"Smith, Figueroa and Rodriguez",Retail,Rwanda,Accra,6-10,2024-03-18,Referral
CUST03218,Coffey Group,Technology,Uganda,Nairobi,51-200,2025-09-29,Sales Team
CUST03219,"Yang, Sullivan and Alvarez",Construction,Tanzania,Lagos,11-50,2025-03-29,Instagram
CUST03220,"Sims, Johnson and Reed",Hospitality,Rwanda,Johannesburg,51-200,2026-06-11,Sales Team
CUST03221,Hill-Perez,Education,South Africa,Kisumu,51-200,2024-07-23,Organic Search
CUST03222,Sanchez-Little,Technology,Kenya,Mombasa,11-50,2024-12-25,LinkedIn
CUST03223,Ferguson and Sons,Real Estate,Tanzania,Kisumu,6-10,2025-09-01,LinkedIn
CUST03224,Lindsey-Rogers,Hospitality,Rwanda,Accra,1-5,2026-03-17,Referral
CUST03225,Stephens-Mclaughlin,Construction,Tanzania,Kampala,201-500,2024-03-29,Sales Team
CUST03226,Patterson-Rollins,Real Estate,Kenya,Johannesburg,6-10,2025-02-23,Referral
CUST03227,Anderson-Wright,Technology,Nigeria,Dar es Salaam,6-10,2024-08-23,Partner
CUST03228,Mendoza-Morales,Real Estate,Rwanda,Mombasa,1-5,2024-03-09,LinkedIn
CUST03229,"Ferguson, Garcia and Fuentes",Technology,Rwanda,Nakuru,6-10,2026-04-23,Partner
CUST03230,Johnson-Sanchez,Hospitality,South Africa,Dar es Salaam,51-200,2024-11-10,Referral
CUST03231,"Martin, Stephens and Peterson",Logistics,Tanzania,Johannesburg,11-50,2025-04-10,Instagram
CUST03232,Hernandez Group,Construction,Tanzania,Johannesburg,6-10,2024-10-06,Instagram
CUST03233,Castro LLC,Hospitality,Rwanda,Johannesburg,51-200,2026-03-28,Organic Search
CUST03234,Garza LLC,Technology,Ghana,Mombasa,51-200,2025-11-15,Facebook
CUST03235,Hawkins-Brewer,Real Estate,Tanzania,Mombasa,201-500,2025-02-17,LinkedIn
CUST03236,"Mann, Herrera and Schwartz",Manufacturing,Ghana,Kampala,1-5,2025-10-21,LinkedIn
CUST03237,Sanchez and Sons,Education,South Africa,Nakuru,11-50,2025-08-06,Facebook
CUST03238,Sexton Ltd,Technology,South Africa,Nairobi,51-200,2023-11-03,Instagram
CUST03239,Mills-Sanchez,Hospitality,Nigeria,Nairobi,11-50,2024-05-13,Partner
CUST03240,"Anderson, Johnson and Bryant",Real Estate,Rwanda,Lagos,6-10,2025-03-08,Referral
CUST03241,Liu-Preston,Technology,Rwanda,Dar es Salaam,201-500,2024-01-01,Instagram
CUST03242,Little-Rodgers,Hospitality,Ghana,Johannesburg,1-5,2025-05-26,Referral
CUST03243,Rodriguez Ltd,Retail,Nigeria,Nakuru,201-500,2024-05-22,Referral
CUST03244,Peterson-Brown,Hospitality,South Africa,Kigali,51-200,2024-10-09,Organic Search
CUST03245,"Schaefer, Frank and Grimes",Healthcare,Tanzania,Nakuru,6-10,2025-06-03,Referral
CUST03246,Gonzales Inc,Retail,Kenya,Kigali,1-5,2026-02-01,Partner
CUST03247,Cook and Sons,Manufacturing,South Africa,Kisumu,51-200,2024-10-25,Sales Team
CUST03248,"Walsh, Torres and Clayton",Logistics,Uganda,Johannesburg,51-200,2025-03-05,Partner
CUST03249,Gibbs PLC,Professional Services,Tanzania,Accra,11-50,2026-01-02,Instagram
CUST03250,Rivera Ltd,Real Estate,Rwanda,Kampala,6-10,2024-04-15,Facebook
CUST03251,"Johnson, Petty and Lindsey",Technology,Kenya,Mombasa,1-5,2024-01-03,Partner
CUST03252,"Hartman, Anderson and Alvarado",Logistics,Rwanda,Dar es Salaam,6-10,2024-06-18,Partner
CUST03253,Weber Group,Education,Ghana,Nairobi,51-200,2024-03-31,Partner
CUST03254,Brown-Reed,Education,Uganda,Dar es Salaam,201-500,2025-03-01,Organic Search
CUST03255,Thomas-King,Healthcare,Tanzania,Johannesburg,201-500,2023-09-28,Organic Search
CUST03256,"Mason, Newman and Walters",Logistics,Kenya,Kisumu,51-200,2024-09-30,Google Ads
CUST03257,Woods Group,Professional Services,Uganda,Kisumu,1-5,2024-02-01,Facebook
CUST03258,Spears-Vasquez,Hospitality,Kenya,Dar es Salaam,11-50,2025-11-08,Partner
CUST03259,Murphy and Sons,Professional Services,Rwanda,Dar es Salaam,1-5,2026-04-19,LinkedIn
CUST03260,Leon Ltd,Education,Ghana,Nairobi,201-500,2025-11-11,Sales Team
CUST03261,Brown-Rogers,Education,Nigeria,Kisumu,201-500,2025-09-12,Google Ads
CUST03262,Oneill and Sons,Hospitality,Rwanda,Kisumu,1-5,2025-07-05,Referral
CUST03263,Castillo PLC,Hospitality,Uganda,Nairobi,201-500,2025-05-01,Organic Search
CUST03264,Estes Group,Retail,Nigeria,Nakuru,51-200,2024-02-09,Organic Search
CUST03265,Phillips Ltd,Retail,Uganda,Nakuru,6-10,2025-11-05,Facebook
CUST03266,Evans Group,Logistics,Tanzania,Dar es Salaam,51-200,2026-02-12,Sales Team
CUST03267,Bolton-Rivera,Retail,Ghana,Kampala,51-200,2024-06-09,Organic Search
CUST03268,"Curtis, Campbell and Frazier",Education,Ghana,Mombasa,1-5,2026-06-19,Instagram
CUST03269,Howard-Bowers,Real Estate,Kenya,Nakuru,6-10,2025-07-22,LinkedIn
CUST03270,Thomas PLC,Retail,Tanzania,Mombasa,201-500,2024-05-22,Partner
CUST03271,Blake-Johnson,Logistics,South Africa,Kisumu,51-200,2025-01-10,Instagram
CUST03272,Cunningham LLC,Construction,Ghana,Nairobi,201-500,2024-04-19,Referral
CUST03273,Martin Ltd,Healthcare,Ghana,Dar es Salaam,201-500,2026-02-02,Sales Team
CUST03274,Paul LLC,Construction,South Africa,Nakuru,201-500,2023-11-27,Referral
CUST03275,"Huerta, Walter and Mitchell",Technology,Uganda,Dar es Salaam,11-50,2025-06-13,Sales Team
CUST03276,"Parker, Edwards and Mitchell",Professional Services,Nigeria,Kampala,51-200,2025-01-06,Organic Search
CUST03277,Davis-Flores,Manufacturing,Ghana,Lagos,51-200,2025-05-24,Instagram
CUST03278,Hernandez and Sons,Construction,Kenya,Nairobi,51-200,2024-02-05,Google Ads
CUST03279,"Thompson, Armstrong and Roth",Hospitality,Uganda,Johannesburg,11-50,2026-06-15,Instagram
CUST03280,Hughes-Erickson,Real Estate,South Africa,Kampala,11-50,2025-06-21,LinkedIn
CUST03281,Ellis Group,Retail,Nigeria,Nakuru,201-500,2024-09-20,Referral
CUST03282,Harris Ltd,Hospitality,Ghana,Nairobi,11-50,2026-02-13,Organic Search
CUST03283,"Lang, Christian and Becker",Hospitality,South Africa,Kisumu,11-50,2026-07-18,Instagram
CUST03284,Morgan-Nolan,Manufacturing,Nigeria,Kigali,11-50,2026-06-20,LinkedIn
CUST03285,"Johnson, Johnson and Hansen",Education,Ghana,Kisumu,51-200,2025-04-09,LinkedIn
CUST03286,"Mccarty, Jones and Reyes",Logistics,Ghana,Kampala,6-10,2024-04-09,Google Ads
CUST03287,Campbell LLC,Real Estate,Kenya,Nairobi,1-5,2024-03-10,Organic Search
CUST03288,Hardy Inc,Retail,Tanzania,Nairobi,11-50,2023-12-29,LinkedIn
CUST03289,Coleman Ltd,Education,Nigeria,Johannesburg,6-10,2025-06-09,Google Ads
CUST03290,"Love, May and Weber",Retail,Tanzania,Nakuru,6-10,2024-01-16,Sales Team
CUST03291,Young LLC,Technology,Kenya,Kampala,51-200,2024-10-24,Organic Search
CUST03292,Powers Ltd,Healthcare,South Africa,Nairobi,1-5,2024-08-17,Referral
CUST03293,King-Christian,Construction,Tanzania,Accra,6-10,2025-11-16,Google Ads
CUST03294,Ballard-Schultz,Retail,Rwanda,Kisumu,1-5,2024-11-29,Google Ads
CUST03295,Phillips-Holmes,Professional Services,Nigeria,Nakuru,51-200,2024-12-25,Referral
CUST03296,Anderson-Parsons,Healthcare,Kenya,Johannesburg,51-200,2026-07-26,Google Ads
CUST03297,"Gregory, Thompson and James",Construction,Uganda,Mombasa,51-200,2024-09-14,Sales Team
CUST03298,"Horn, Anderson and Shaffer",Retail,Kenya,Accra,51-200,2024-07-26,LinkedIn
CUST03299,Love Ltd,Education,Uganda,Nairobi,201-500,2024-08-18,Organic Search
CUST03300,Cruz-Wade,Professional Services,South Africa,Kampala,11-50,2025-09-28,LinkedIn
CUST03301,Mueller LLC,Hospitality,South Africa,Kampala,1-5,2023-12-18,Referral
CUST03302,Walsh Inc,Hospitality,Uganda,Accra,1-5,2024-05-17,Organic Search
CUST03303,Stanley Ltd,Real Estate,South Africa,Kigali,201-500,2026-02-20,LinkedIn
CUST03304,Baldwin Inc,Hospitality,Nigeria,Nairobi,11-50,2023-12-31,Partner
CUST03305,Martinez-Jones,Professional Services,Ghana,Dar es Salaam,51-200,2026-04-14,LinkedIn
CUST03306,Nelson Ltd,Logistics,Uganda,Dar es Salaam,11-50,2023-10-26,Facebook
CUST03307,Stewart-Romero,Technology,Nigeria,Dar es Salaam,51-200,2026-01-14,Facebook
CUST03308,Tate LLC,Real Estate,Rwanda,Dar es Salaam,51-200,2024-05-04,Partner
CUST03309,Jones Inc,Healthcare,Uganda,Accra,201-500,2026-05-17,Sales Team
CUST03310,Whitaker-Raymond,Technology,Rwanda,Mombasa,201-500,2024-07-30,Referral
CUST03311,Brown-Hogan,Construction,Tanzania,Dar es Salaam,51-200,2023-09-26,LinkedIn
CUST03312,Keller LLC,Logistics,South Africa,Kisumu,1-5,2024-10-10,Partner
CUST03313,"Stewart, Cisneros and Rubio",Logistics,South Africa,Kisumu,201-500,2026-01-15,Partner
CUST03314,White-Mueller,Logistics,Nigeria,Kisumu,201-500,2024-01-17,Facebook
CUST03315,"Snyder, Thomas and Fleming",Hospitality,South Africa,Kigali,1-5,2023-10-06,Sales Team
CUST03316,"Phillips, Delacruz and Mcclure",Professional Services,Ghana,Lagos,1-5,2025-12-27,Google Ads
CUST03317,Pearson and Sons,Real Estate,Kenya,Kampala,201-500,2025-07-22,Facebook
CUST03318,Garrett-Curtis,Hospitality,Nigeria,Dar es Salaam,51-200,2024-08-14,Google Ads
CUST03319,Gutierrez LLC,Technology,Nigeria,Dar es Salaam,201-500,2026-01-22,Sales Team
CUST03320,"Riley, Ritter and Dawson",Logistics,Nigeria,Kigali,6-10,2024-05-26,Partner
CUST03321,Guerra Group,Education,Nigeria,Mombasa,6-10,2023-11-01,LinkedIn
CUST03322,"Neal, Johnson and Silva",Construction,South Africa,Nakuru,1-5,2024-01-22,Google Ads
CUST03323,Gregory LLC,Manufacturing,Uganda,Mombasa,11-50,2024-01-11,Instagram
CUST03324,Weber-Taylor,Education,Tanzania,Nakuru,201-500,2024-02-19,Google Ads
CUST03325,"Chapman, Donovan and Nolan",Hospitality,Kenya,Nairobi,1-5,2024-01-24,Referral
CUST03326,Rogers-Cole,Professional Services,Uganda,Kisumu,1-5,2026-04-21,Google Ads
CUST03327,Shannon-Holland,Healthcare,Rwanda,Mombasa,51-200,2025-10-19,Partner
CUST03328,Weiss Group,Education,Kenya,Johannesburg,11-50,2023-09-26,Partner
CUST03329,"James, Phillips and Lopez",Education,Tanzania,Nakuru,11-50,2025-09-27,Sales Team
CUST03330,Harrell-Franco,Real Estate,Ghana,Accra,201-500,2024-07-28,Organic Search
CUST03331,Jones and Sons,Manufacturing,Kenya,Accra,11-50,2025-08-09,Partner
CUST03332,Cervantes Ltd,Retail,Tanzania,Accra,51-200,2025-10-02,Google Ads
CUST03333,Jones PLC,Education,Nigeria,Johannesburg,201-500,2026-05-11,Partner
CUST03334,Little-Hays,Manufacturing,Kenya,Kigali,1-5,2025-11-24,LinkedIn
CUST03335,"Russell, Elliott and Jennings",Professional Services,Rwanda,Kampala,201-500,2024-01-11,Google Ads
CUST03336,"Ward, Yang and Torres",Professional Services,Uganda,Mombasa,51-200,2026-04-28,Sales Team
CUST03337,"Sosa, Lopez and Wood",Technology,Uganda,Johannesburg,51-200,2024-09-19,Organic Search
CUST03338,"Rodriguez, Moore and Riley",Technology,Tanzania,Lagos,51-200,2023-10-22,Instagram
CUST03339,Jones Ltd,Real Estate,Rwanda,Mombasa,1-5,2026-03-28,Facebook
CUST03340,Wilkins-Mills,Real Estate,South Africa,Nairobi,201-500,2024-01-30,LinkedIn
CUST03341,"Grant, Taylor and Cox",Professional Services,Ghana,Kisumu,51-200,2026-03-15,Referral
CUST03342,Campos-Stewart,Real Estate,Rwanda,Lagos,1-5,2024-05-10,Referral
CUST03343,Griffin Ltd,Real Estate,Kenya,Lagos,51-200,2025-07-23,Facebook
CUST03344,Ryan-Clark,Manufacturing,Tanzania,Kisumu,1-5,2025-07-01,Referral
CUST03345,"Evans, Lewis and Wiggins",Real Estate,Tanzania,Kigali,1-5,2025-10-03,Facebook
CUST03346,Pace and Sons,Professional Services,Uganda,Accra,51-200,2024-03-26,Instagram
CUST03347,Kennedy Ltd,Retail,Rwanda,Kisumu,51-200,2025-12-16,Organic Search
CUST03348,Gibbs Group,Healthcare,Uganda,Nakuru,11-50,2025-06-27,LinkedIn
CUST03349,Swanson-Lawson,Hospitality,Nigeria,Accra,1-5,2025-12-04,Google Ads
CUST03350,"Scott, Thomas and Zavala",Construction,Uganda,Kisumu,201-500,2025-07-24,Organic Search
CUST03351,Burke Group,Manufacturing,Rwanda,Dar es Salaam,51-200,2026-06-21,Organic Search
CUST03352,"Matthews, Washington and Howell",Logistics,Nigeria,Dar es Salaam,201-500,2023-11-10,Google Ads
CUST03353,Simmons Ltd,Education,Rwanda,Nairobi,11-50,2026-03-27,Sales Team
CUST03354,"Brown, Hahn and Price",Logistics,Nigeria,Kigali,1-5,2026-07-16,Google Ads
CUST03355,Bean and Sons,Professional Services,Tanzania,Dar es Salaam,51-200,2024-08-23,Sales Team
CUST03356,Austin Inc,Logistics,Uganda,Kisumu,1-5,2026-01-01,Organic Search
CUST03357,"Patton, Mills and Charles",Construction,Kenya,Johannesburg,6-10,2025-08-07,Instagram
CUST03358,"Hines, Barnett and Woodard",Manufacturing,Nigeria,Lagos,11-50,2024-01-24,Referral
CUST03359,"Harris, Neal and Tran",Manufacturing,Kenya,Kisumu,201-500,2024-05-21,Sales Team
CUST03360,"Rich, Richardson and Morgan",Professional Services,Ghana,Nairobi,6-10,2025-08-12,Instagram
CUST03361,"Harrison, Ray and Hawkins",Construction,Tanzania,Kisumu,51-200,2025-07-30,Organic Search
CUST03362,"Gonzalez, Sanchez and Patrick",Technology,Kenya,Lagos,1-5,2024-11-29,Google Ads
CUST03363,Sanders-Wilkerson,Logistics,Nigeria,Kampala,201-500,2024-11-24,Organic Search
CUST03364,Cochran Group,Healthcare,South Africa,Kisumu,11-50,2025-03-05,Instagram
CUST03365,"Jones, Owens and Nolan",Manufacturing,South Africa,Nakuru,6-10,2025-08-23,LinkedIn
CUST03366,"Martinez, Mosley and Reyes",Manufacturing,Rwanda,Nakuru,1-5,2025-11-08,Facebook
CUST03367,Gamble Inc,Education,Ghana,Lagos,1-5,2025-09-10,Facebook
CUST03368,Mathews Ltd,Construction,South Africa,Lagos,6-10,2024-01-01,Google Ads
CUST03369,"Snow, Savage and Carroll",Manufacturing,Ghana,Mombasa,201-500,2026-05-04,Facebook
CUST03370,"Myers, Woods and Clark",Hospitality,Nigeria,Kigali,11-50,2026-02-28,Instagram
CUST03371,Cook-Rose,Healthcare,Rwanda,Nairobi,51-200,2026-01-25,Organic Search
CUST03372,Fox Group,Technology,South Africa,Kigali,1-5,2024-10-16,Instagram
CUST03373,Hurley Inc,Technology,Rwanda,Accra,201-500,2025-05-01,Instagram
CUST03374,Mitchell-Brown,Construction,Rwanda,Johannesburg,201-500,2025-09-11,Sales Team
CUST03375,Johnson-Stevenson,Construction,Uganda,Johannesburg,201-500,2023-10-11,Referral
CUST03376,Fox Group,Manufacturing,South Africa,Mombasa,51-200,2026-02-05,Organic Search
CUST03377,Morris-Allen,Education,Kenya,Lagos,1-5,2026-01-19,Facebook
CUST03378,"Gentry, Tucker and Campbell",Retail,Tanzania,Kampala,51-200,2025-07-13,Referral
CUST03379,Jones Ltd,Manufacturing,Nigeria,Dar es Salaam,11-50,2024-10-15,Partner
CUST03380,May-Gregory,Healthcare,South Africa,Accra,201-500,2024-07-14,LinkedIn
CUST03381,Ruiz-Hernandez,Education,South Africa,Johannesburg,201-500,2025-09-12,Facebook
CUST03382,Rogers PLC,Manufacturing,Tanzania,Mombasa,51-200,2026-08-13,Partner
CUST03383,Gonzalez Ltd,Logistics,Ghana,Johannesburg,1-5,2023-12-27,Referral
CUST03384,"Ortiz, Briggs and Perry",Healthcare,Tanzania,Kampala,201-500,2024-08-20,Instagram
CUST03385,Richmond LLC,Technology,Tanzania,Nakuru,201-500,2026-07-06,Instagram
CUST03386,Long-Kelley,Technology,Tanzania,Nakuru,11-50,2024-05-15,Sales Team
CUST03387,"Carney, Mcdonald and Erickson",Healthcare,Tanzania,Johannesburg,51-200,2024-04-27,Instagram
CUST03388,Ortiz-Soto,Real Estate,South Africa,Kisumu,11-50,2024-08-30,Instagram
CUST03389,Ponce-Andrews,Technology,Nigeria,Lagos,201-500,2025-07-07,Partner
CUST03390,"Moreno, Harris and Davis",Hospitality,South Africa,Accra,201-500,2025-11-08,Facebook
CUST03391,"Bryant, Pena and Frye",Professional Services,Nigeria,Kampala,6-10,2024-12-05,Instagram
CUST03392,"Gutierrez, Morgan and Fisher",Real Estate,South Africa,Dar es Salaam,6-10,2024-05-27,LinkedIn
CUST03393,Lewis LLC,Technology,Uganda,Kigali,51-200,2025-02-05,Referral
CUST03394,Griffin and Sons,Real Estate,Rwanda,Lagos,11-50,2026-01-11,Facebook
CUST03395,Hernandez-Leonard,Healthcare,Ghana,Mombasa,11-50,2026-01-08,Google Ads
CUST03396,Walsh PLC,Education,South Africa,Lagos,51-200,2025-08-16,Organic Search
CUST03397,Knight-Barker,Professional Services,Uganda,Kampala,51-200,2024-09-28,LinkedIn
CUST03398,Burke LLC,Logistics,Ghana,Kampala,201-500,2024-12-31,Sales Team
CUST03399,"Ward, Rich and Jones",Hospitality,Tanzania,Nairobi,51-200,2024-04-18,LinkedIn
CUST03400,"Savage, Thomas and Snyder",Real Estate,Kenya,Accra,51-200,2024-12-10,Sales Team
CUST03401,"Miller, Wallace and York",Technology,Kenya,Kisumu,6-10,2026-05-04,Google Ads
CUST03402,Collins Group,Technology,South Africa,Nairobi,1-5,2024-07-06,Google Ads
CUST03403,Carter Group,Healthcare,Kenya,Lagos,201-500,2024-03-15,Referral
CUST03404,Coleman Group,Construction,South Africa,Mombasa,51-200,2025-05-13,Instagram
CUST03405,Molina-Peters,Retail,Nigeria,Johannesburg,1-5,2025-08-14,Organic Search
CUST03406,Williams-Walker,Professional Services,Tanzania,Johannesburg,11-50,2024-06-17,Referral
CUST03407,Morris PLC,Education,Uganda,Nakuru,6-10,2024-07-02,Referral
CUST03408,Moreno-Taylor,Logistics,Tanzania,Nakuru,6-10,2025-04-26,Organic Search
CUST03409,Fry PLC,Logistics,Ghana,Dar es Salaam,6-10,2025-05-03,Facebook
CUST03410,Shepherd Group,Education,Uganda,Lagos,201-500,2025-07-24,Organic Search
CUST03411,Smith Ltd,Construction,Kenya,Johannesburg,201-500,2025-10-13,Referral
CUST03412,Wallace Ltd,Manufacturing,Kenya,Mombasa,6-10,2026-01-14,Sales Team
CUST03413,Kennedy-Mitchell,Hospitality,Uganda,Accra,201-500,2024-12-26,Facebook
CUST03414,Mccormick-White,Construction,Uganda,Kampala,1-5,2024-04-15,Organic Search
CUST03415,Rollins LLC,Hospitality,Nigeria,Kampala,51-200,2026-01-29,Sales Team
CUST03416,Hopkins-Tate,Manufacturing,Uganda,Nakuru,1-5,2026-04-29,Google Ads
CUST03417,"Cameron, Johnson and Williams",Education,Nigeria,Accra,51-200,2024-10-25,Facebook
CUST03418,Blanchard Ltd,Education,South Africa,Johannesburg,51-200,2025-04-25,Organic Search
CUST03419,Romero Group,Logistics,South Africa,Kampala,6-10,2024-07-29,LinkedIn
CUST03420,Burnett-Sutton,Education,South Africa,Lagos,11-50,2026-02-20,Partner
CUST03421,"Johnson, Williams and Williams",Retail,Rwanda,Lagos,201-500,2025-08-07,Sales Team
CUST03422,Espinoza-Reed,Manufacturing,Ghana,Nakuru,11-50,2023-10-13,Facebook
CUST03423,Tucker-Mcfarland,Professional Services,Ghana,Kigali,6-10,2024-05-16,Sales Team
CUST03424,Rosales-Edwards,Hospitality,Uganda,Dar es Salaam,11-50,2025-09-08,Sales Team
CUST03425,Mcdonald PLC,Healthcare,Uganda,Kampala,6-10,2026-06-23,Sales Team
CUST03426,"Bennett, Palmer and Moran",Real Estate,Rwanda,Nairobi,201-500,2026-07-09,Instagram
CUST03427,Grant-Davis,Professional Services,Rwanda,Nairobi,51-200,2024-09-11,Partner
CUST03428,"Fry, Ortega and Yang",Technology,Rwanda,Nairobi,51-200,2025-02-17,Sales Team
CUST03429,Simpson-Wells,Manufacturing,Rwanda,Mombasa,51-200,2024-10-12,Referral
CUST03430,Mullins Group,Technology,Uganda,Kampala,11-50,2024-08-27,Referral
CUST03431,"Oneal, Campos and Hernandez",Manufacturing,Uganda,Kisumu,6-10,2023-11-24,Instagram
CUST03432,Cole LLC,Retail,Rwanda,Dar es Salaam,1-5,2024-08-08,Instagram
