feedback_id,customer_id,feedback_date,feedback_type,rating,sentiment,feedback_text
FDBK0002964,CUST02250,2025-02-01,Survey,5,Positive,We especially like the reporting features.
FDBK0002965,CUST02250,2025-05-26,Survey,3,Neutral,We especially like the reporting features.
FDBK0002966,CUST02250,2025-01-22,General Feedback,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0002967,CUST02251,2024-01-30,Cancellation Feedback,2,Negative,We need faster responses when technical problems occur.
FDBK0002968,CUST02253,2024-06-21,Product Review,2,Negative,Our usage of the platform has decreased recently.
FDBK0002969,CUST02254,2026-08-08,Product Review,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0002970,CUST02254,2026-06-04,Product Review,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0002971,CUST02255,2024-12-03,Survey,2,Negative,We need faster responses when technical problems occur.
FDBK0002972,CUST02255,2025-11-07,General Feedback,2,Negative,We need faster responses when technical problems occur.
FDBK0002973,CUST02256,2025-11-01,Product Review,3,Neutral,Some support requests took too long to resolve.
FDBK0002974,CUST02256,2026-05-29,General Feedback,1,Negative,Some support requests took too long to resolve.
FDBK0002975,CUST02259,2024-10-16,Feature Request,1,Negative,Some of the features are not being used by our team.
FDBK0002976,CUST02260,2025-12-18,Survey,4,Positive,The product is useful but support needs improvement.
FDBK0002977,CUST02262,2026-08-06,Product Review,3,Neutral,The pricing is difficult for our business.
FDBK0002978,CUST02262,2025-12-05,Survey,3,Neutral,We like the product but the monthly cost is high.
FDBK0002979,CUST02262,2026-02-20,Survey,1,Negative,The pricing is difficult for our business.
FDBK0002980,CUST02262,2025-03-07,Product Review,1,Negative,The pricing is difficult for our business.
FDBK0002981,CUST02263,2025-10-09,Survey,4,Positive,The pricing is difficult for our business.
FDBK0002982,CUST02263,2026-01-17,Survey,4,Positive,The platform is useful but the price is becoming expensive.
FDBK0002983,CUST02263,2026-03-18,Feature Request,3,Neutral,We like the product but the monthly cost is high.
FDBK0002984,CUST02264,2026-02-07,General Feedback,3,Neutral,The product is useful but support needs improvement.
FDBK0002985,CUST02265,2024-06-08,Feature Request,5,Positive,We especially like the reporting features.
FDBK0002986,CUST02266,2026-06-10,Product Review,3,Neutral,We need faster responses when technical problems occur.
FDBK0002987,CUST02266,2026-02-23,General Feedback,2,Negative,We have experienced several issues with customer support.
FDBK0002988,CUST02267,2025-06-27,Feature Request,3,Neutral,We are happy with the features available.
FDBK0002989,CUST02267,2025-10-26,General Feedback,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0002990,CUST02268,2026-09-14,Feature Request,2,Negative,Some support requests took too long to resolve.
FDBK0002991,CUST02269,2024-06-30,Feature Request,4,Positive,Some of the features are not being used by our team.
FDBK0002992,CUST02270,2024-09-02,General Feedback,4,Positive,The system has helped our team manage invoices more efficiently.
FDBK0002993,CUST02271,2026-05-31,Feature Request,4,Positive,We especially like the reporting features.
FDBK0002994,CUST02272,2025-09-27,General Feedback,4,Positive,The pricing is difficult for our business.
FDBK0002995,CUST02273,2026-01-19,Survey,5,Positive,We are happy with the features available.
FDBK0002996,CUST02273,2026-03-18,Product Review,4,Positive,We are happy with the features available.
FDBK0002997,CUST02274,2026-07-23,Survey,1,Negative,The system has helped our team manage invoices more efficiently.
FDBK0002998,CUST02275,2025-09-16,Product Review,2,Negative,We are not using the platform as much as we expected.
FDBK0002999,CUST02276,2026-05-25,Survey,1,Negative,Some support requests took too long to resolve.
FDBK0003000,CUST02276,2026-03-28,Survey,5,Positive,We have experienced several issues with customer support.
FDBK0003001,CUST02277,2025-08-07,Feature Request,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0003002,CUST02278,2026-08-11,Feature Request,4,Positive,We are not using the platform as much as we expected.
FDBK0003003,CUST02278,2026-03-21,Feature Request,1,Negative,Our usage of the platform has decreased recently.
FDBK0003004,CUST02279,2024-11-23,Feature Request,5,Positive,We especially like the reporting features.
FDBK0003005,CUST02282,2026-06-09,Feature Request,4,Positive,Some support requests took too long to resolve.
FDBK0003006,CUST02282,2026-03-12,Survey,2,Negative,We need faster responses when technical problems occur.
FDBK0003007,CUST02283,2026-01-05,Survey,5,Positive,The pricing is difficult for our business.
FDBK0003008,CUST02283,2026-01-17,Survey,2,Negative,We like the product but the monthly cost is high.
FDBK0003009,CUST02284,2024-02-02,Cancellation Feedback,2,Negative,We have experienced several issues with customer support.
FDBK0003010,CUST02284,2025-01-21,Feature Request,3,Neutral,We need faster responses when technical problems occur.
FDBK0003011,CUST02286,2025-05-13,Survey,3,Neutral,We would like more value for the current subscription price.
FDBK0003012,CUST02286,2026-02-28,Survey,4,Positive,The platform is useful but the price is becoming expensive.
FDBK0003013,CUST02286,2026-09-06,General Feedback,3,Neutral,The pricing is difficult for our business.
FDBK0003014,CUST02286,2025-02-22,Survey,3,Neutral,We like the product but the monthly cost is high.
FDBK0003015,CUST02289,2023-12-30,General Feedback,4,Positive,The platform is easy to use and useful for our daily operations.
FDBK0003016,CUST02289,2025-05-10,Survey,5,Positive,We especially like the reporting features.
FDBK0003017,CUST02289,2026-03-04,General Feedback,4,Positive,We especially like the reporting features.
FDBK0003018,CUST02290,2025-01-08,General Feedback,2,Negative,The pricing is difficult for our business.
FDBK0003019,CUST02290,2025-05-05,General Feedback,4,Positive,We would like more value for the current subscription price.
FDBK0003020,CUST02291,2026-05-29,General Feedback,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0003021,CUST02293,2026-05-25,Survey,2,Negative,The system has helped our team manage invoices more efficiently.
FDBK0003022,CUST02293,2026-06-25,Feature Request,5,Positive,The platform has been useful for managing our business.
FDBK0003023,CUST02295,2026-07-01,Cancellation Feedback,3,Neutral,The platform is easy to use and useful for our daily operations.
FDBK0003024,CUST02295,2026-08-01,General Feedback,4,Positive,The platform has been useful for managing our business.
FDBK0003025,CUST02296,2026-02-04,Survey,5,Positive,We are happy with the features available.
FDBK0003026,CUST02297,2026-06-19,Cancellation Feedback,5,Positive,We especially like the reporting features.
FDBK0003027,CUST02297,2025-11-25,Product Review,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0003028,CUST02298,2024-07-10,Cancellation Feedback,4,Positive,We are happy with the features available.
FDBK0003029,CUST02298,2024-06-28,Cancellation Feedback,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0003030,CUST02299,2026-01-05,Product Review,5,Positive,We are happy with the features available.
FDBK0003031,CUST02299,2025-06-16,Product Review,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0003032,CUST02299,2026-06-27,Product Review,2,Negative,The platform has been useful for managing our business.
FDBK0003033,CUST02299,2026-07-27,Feature Request,4,Positive,We are happy with the features available.
FDBK0003034,CUST02301,2025-07-12,Feature Request,4,Positive,We especially like the reporting features.
FDBK0003035,CUST02302,2026-08-06,Survey,2,Negative,We have experienced several issues with customer support.
FDBK0003036,CUST02302,2026-04-09,Product Review,2,Negative,Some support requests took too long to resolve.
FDBK0003037,CUST02302,2026-04-07,General Feedback,1,Negative,Some support requests took too long to resolve.
FDBK0003038,CUST02302,2026-04-12,Product Review,2,Negative,The product is useful but support needs improvement.
FDBK0003039,CUST02302,2026-04-12,Product Review,1,Negative,Some support requests took too long to resolve.
FDBK0003040,CUST02303,2025-01-01,Feature Request,3,Neutral,We need faster responses when technical problems occur.
FDBK0003041,CUST02305,2026-06-06,Product Review,2,Negative,The platform is useful but the price is becoming expensive.
FDBK0003042,CUST02306,2025-10-20,Product Review,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0003043,CUST02307,2026-05-11,Survey,2,Negative,The platform is useful but the price is becoming expensive.
FDBK0003044,CUST02308,2026-08-17,Survey,5,Positive,The platform has been useful for managing our business.
FDBK0003045,CUST02308,2026-09-11,Product Review,3,Neutral,The system has helped our team manage invoices more efficiently.
FDBK0003046,CUST02309,2026-08-19,Product Review,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0003047,CUST02309,2026-05-07,Survey,4,Positive,We especially like the reporting features.
FDBK0003048,CUST02309,2025-02-14,Survey,4,Positive,We especially like the reporting features.
FDBK0003049,CUST02310,2025-09-07,Survey,2,Negative,Some of the features are not being used by our team.
FDBK0003050,CUST02310,2026-04-10,Product Review,2,Negative,We are finding it difficult to get our team to use the platform regularly.
FDBK0003051,CUST02311,2026-08-02,Feature Request,2,Negative,The product is useful but support needs improvement.
FDBK0003052,CUST02311,2026-06-28,Product Review,3,Neutral,The product is useful but support needs improvement.
FDBK0003053,CUST02312,2025-11-22,General Feedback,1,Negative,We are not using the platform as much as we expected.
FDBK0003054,CUST02312,2026-05-05,General Feedback,3,Neutral,We are not using the platform as much as we expected.
FDBK0003055,CUST02312,2026-08-15,Survey,4,Positive,Our usage of the platform has decreased recently.
FDBK0003056,CUST02312,2025-01-21,Survey,1,Negative,We are finding it difficult to get our team to use the platform regularly.
FDBK0003057,CUST02312,2025-07-20,Survey,3,Neutral,Some of the features are not being used by our team.
FDBK0003058,CUST02313,2025-07-23,Survey,4,Positive,The platform is useful but the price is becoming expensive.
FDBK0003059,CUST02313,2025-06-12,Feature Request,3,Neutral,The platform is useful but the price is becoming expensive.
FDBK0003060,CUST02313,2024-12-06,Feature Request,2,Negative,The pricing is difficult for our business.
FDBK0003061,CUST02313,2024-12-25,Survey,4,Positive,The platform is useful but the price is becoming expensive.
FDBK0003062,CUST02313,2025-12-02,Survey,1,Negative,We would like more value for the current subscription price.
FDBK0003063,CUST02314,2026-07-05,Feature Request,3,Neutral,Our usage of the platform has decreased recently.
FDBK0003064,CUST02314,2025-04-20,Survey,3,Neutral,We are not using the platform as much as we expected.
FDBK0003065,CUST02316,2026-09-19,Survey,2,Negative,The platform is useful but the price is becoming expensive.
FDBK0003066,CUST02316,2026-08-20,Survey,3,Neutral,The pricing is difficult for our business.
FDBK0003067,CUST02316,2026-08-27,Feature Request,4,Positive,The pricing is difficult for our business.
FDBK0003068,CUST02317,2025-01-01,Survey,4,Positive,The system has helped our team manage invoices more efficiently.
FDBK0003069,CUST02318,2024-12-03,Product Review,2,Negative,We are happy with the features available.
FDBK0003070,CUST02321,2026-04-27,Product Review,5,Positive,We are happy with the features available.
FDBK0003071,CUST02321,2025-06-21,Cancellation Feedback,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0003072,CUST02322,2026-08-23,Product Review,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0003073,CUST02322,2026-07-17,Product Review,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0003074,CUST02323,2026-02-17,Product Review,4,Positive,Some support requests took too long to resolve.
